naca,alpha,reynolds,log_re,mach,tc_ratio,camber,cl,cd,cl_sq,re_mach
2412,14.5,500000.0,5.69897,0.5,0.12,0.02,1.16,0.076673,1.3456,0.25
2412,15.0,500000.0,5.69897,0.5,0.12,0.02,1.16,0.076715,1.3456,0.25
2412,15.5,500000.0,5.69897,0.5,0.12,0.02,1.16,0.080034,1.3456,0.25
2412,16.0,500000.0,5.69897,0.5,0.12,0.02,1.16,0.086007,1.3456,0.25
2412,16.5,500000.0,5.69897,0.5,0.12,0.02,1.16,0.113875,1.3456,0.25
2412,17.0,500000.0,5.69897,0.5,0.12,0.02,1.16,0.161115,1.3456,0.25
2412,17.5,500000.0,5.69897,0.5,0.12,0.02,1.16,0.214862,1.3456,0.25
2412,18.0,500000.0,5.69897,0.5,0.12,0.02,1.16,0.238291,1.3456,0.25
2412,18.5,500000.0,5.69897,0.5,0.12,0.02,1.16,0.241871,1.3456,0.25
2412,19.0,500000.0,5.69897,0.5,0.12,0.02,1.16,0.248382,1.3456,0.25
2412,19.5,500000.0,5.69897,0.5,0.12,0.02,1.16,0.24845,1.3456,0.25
2412,20.0,500000.0,5.69897,0.5,0.12,0.02,1.16,0.249755,1.3456,0.25
2412,20.5,500000.0,5.69897,0.5,0.12,0.02,1.16,0.24434,1.3456,0.25
2412,21.0,500000.0,5.69897,0.5,0.12,0.02,1.16,0.249492,1.3456,0.25
2412,21.5,500000.0,5.69897,0.5,0.12,0.02,1.16,0.247309,1.3456,0.25
2412,-12.0,500000.0,5.69897,0.7,0.12,0.02,-0.86,0.10559,0.7396,0.35
2412,-11.5,500000.0,5.69897,0.7,0.12,0.02,-0.86,0.073275,0.7396,0.35
2412,-11.0,500000.0,5.69897,0.7,0.12,0.02,-0.86,0.057125,0.7396,0.35
2412,-10.5,500000.0,5.69897,0.7,0.12,0.02,-0.86,0.052617,0.7396,0.35
2412,-10.0,500000.0,5.69897,0.7,0.12,0.02,-0.8453,0.047941,0.714532,0.35
2412,-9.5,500000.0,5.69897,0.7,0.12,0.02,-0.79046,0.043332,0.624827,0.35
2412,-9.0,500000.0,5.69897,0.7,0.12,0.02,-0.73563,0.039875,0.541151,0.35
2412,-8.5,500000.0,5.69897,0.7,0.12,0.02,-0.6808,0.035807,0.463489,0.35
2412,-8.0,500000.0,5.69897,0.7,0.12,0.02,-0.62597,0.032423,0.391838,0.35
2412,-7.5,500000.0,5.69897,0.7,0.12,0.02,-0.57114,0.02983,0.326201,0.35
2412,-7.0,500000.0,5.69897,0.7,0.12,0.02,-0.51631,0.026382,0.266576,0.35
2412,-6.5,500000.0,5.69897,0.7,0.12,0.02,-0.46148,0.024111,0.212964,0.35
2412,-6.0,500000.0,5.69897,0.7,0.12,0.02,-0.40665,0.022938,0.165364,0.35
2412,-5.5,500000.0,5.69897,0.7,0.12,0.02,-0.35182,0.020446,0.123777,0.35
2412,-5.0,500000.0,5.69897,0.7,0.12,0.02,-0.29698,0.018432,0.088197,0.35
2412,-4.5,500000.0,5.69897,0.7,0.12,0.02,-0.24215,0.017365,0.058637,0.35
2412,-4.0,500000.0,5.69897,0.7,0.12,0.02,-0.18732,0.016292,0.035089,0.35
2412,-3.5,500000.0,5.69897,0.7,0.12,0.02,-0.13249,0.015563,0.017554,0.35
2412,-3.0,500000.0,5.69897,0.7,0.12,0.02,-0.07766,0.014766,0.006031,0.35
2412,-2.5,500000.0,5.69897,0.7,0.12,0.02,-0.02283,0.014749,0.000521,0.35
2412,-2.0,500000.0,5.69897,0.7,0.12,0.02,0.032,0.014115,0.001024,0.35
2412,-1.5,500000.0,5.69897,0.7,0.12,0.02,0.08683,0.01463,0.007539,0.35
2412,-1.0,500000.0,5.69897,0.7,0.12,0.02,0.14167,0.01549,0.02007,0.35
2412,-0.5,500000.0,5.69897,0.7,0.12,0.02,0.1965,0.0164,0.038612,0.35
2412,0.0,500000.0,5.69897,0.7,0.12,0.02,0.25133,0.01723,0.063167,0.35
2412,0.5,500000.0,5.69897,0.7,0.12,0.02,0.30616,0.018973,0.093734,0.35
2412,1.0,500000.0,5.69897,0.7,0.12,0.02,0.36099,0.020419,0.130314,0.35
2412,1.5,500000.0,5.69897,0.7,0.12,0.02,0.41582,0.022512,0.172906,0.35
2412,2.0,500000.0,5.69897,0.7,0.12,0.02,0.47065,0.025264,0.221511,0.35
2412,2.5,500000.0,5.69897,0.7,0.12,0.02,0.52548,0.027812,0.276129,0.35
2412,3.0,500000.0,5.69897,0.7,0.12,0.02,0.58031,0.029823,0.33676,0.35
2412,3.5,500000.0,5.69897,0.7,0.12,0.02,0.63515,0.032866,0.403416,0.35
2412,4.0,500000.0,5.69897,0.7,0.12,0.02,0.68998,0.03657,0.476072,0.35
2412,4.5,500000.0,5.69897,0.7,0.12,0.02,0.74481,0.040463,0.554742,0.35
2412,5.0,500000.0,5.69897,0.7,0.12,0.02,0.79964,0.044005,0.639424,0.35
2412,5.5,500000.0,5.69897,0.7,0.12,0.02,0.85447,0.049449,0.730119,0.35
2412,6.0,500000.0,5.69897,0.7,0.12,0.02,0.9093,0.053494,0.826826,0.35
2412,6.5,500000.0,5.69897,0.7,0.12,0.02,0.96413,0.058378,0.929547,0.35
2412,7.0,500000.0,5.69897,0.7,0.12,0.02,1.01896,0.061916,1.038279,0.35
2412,7.5,500000.0,5.69897,0.7,0.12,0.02,1.07379,0.069685,1.153025,0.35
2412,8.0,500000.0,5.69897,0.7,0.12,0.02,1.12863,0.071003,1.273806,0.35
2412,8.5,500000.0,5.69897,0.7,0.12,0.02,1.16,0.07847,1.3456,0.35
2412,9.0,500000.0,5.69897,0.7,0.12,0.02,1.16,0.078586,1.3456,0.35
2412,9.5,500000.0,5.69897,0.7,0.12,0.02,1.16,0.076997,1.3456,0.35
2412,10.0,500000.0,5.69897,0.7,0.12,0.02,1.16,0.07898,1.3456,0.35
2412,10.5,500000.0,5.69897,0.7,0.12,0.02,1.16,0.077427,1.3456,0.35
2412,11.0,500000.0,5.69897,0.7,0.12,0.02,1.16,0.077573,1.3456,0.35
2412,11.5,500000.0,5.69897,0.7,0.12,0.02,1.16,0.077895,1.3456,0.35
2412,12.0,500000.0,5.69897,0.7,0.12,0.02,1.16,0.081205,1.3456,0.35
2412,12.5,500000.0,5.69897,0.7,0.12,0.02,1.16,0.079066,1.3456,0.35
2412,13.0,500000.0,5.69897,0.7,0.12,0.02,1.16,0.078325,1.3456,0.35
2412,13.5,500000.0,5.69897,0.7,0.12,0.02,1.16,0.076472,1.3456,0.35
2412,14.0,500000.0,5.69897,0.7,0.12,0.02,1.16,0.077783,1.3456,0.35
2412,14.5,500000.0,5.69897,0.7,0.12,0.02,1.16,0.076955,1.3456,0.35
2412,15.0,500000.0,5.69897,0.7,0.12,0.02,1.16,0.079879,1.3456,0.35
2412,15.5,500000.0,5.69897,0.7,0.12,0.02,1.16,0.0825,1.3456,0.35
2412,16.0,500000.0,5.69897,0.7,0.12,0.02,1.16,0.091857,1.3456,0.35
2412,16.5,500000.0,5.69897,0.7,0.12,0.02,1.16,0.124428,1.3456,0.35
2412,17.0,500000.0,5.69897,0.7,0.12,0.02,1.16,0.180195,1.3456,0.35
2412,17.5,500000.0,5.69897,0.7,0.12,0.02,1.16,0.241312,1.3456,0.35
2412,18.0,500000.0,5.69897,0.7,0.12,0.02,1.16,0.268108,1.3456,0.35
2412,18.5,500000.0,5.69897,0.7,0.12,0.02,1.16,0.282832,1.3456,0.35
2412,19.0,500000.0,5.69897,0.7,0.12,0.02,1.16,0.289357,1.3456,0.35
2412,19.5,500000.0,5.69897,0.7,0.12,0.02,1.16,0.286909,1.3456,0.35
2412,20.0,500000.0,5.69897,0.7,0.12,0.02,1.16,0.28574,1.3456,0.35
2412,20.5,500000.0,5.69897,0.7,0.12,0.02,1.16,0.288385,1.3456,0.35
2412,21.0,500000.0,5.69897,0.7,0.12,0.02,1.16,0.290539,1.3456,0.35
2412,21.5,500000.0,5.69897,0.7,0.12,0.02,1.16,0.282764,1.3456,0.35
2412,-12.0,1000000.0,6.0,0.05,0.12,0.02,-0.86,0.083784,0.7396,0.05
2412,-11.5,1000000.0,6.0,0.05,0.12,0.02,-0.86,0.062485,0.7396,0.05
2412,-11.0,1000000.0,6.0,0.05,0.12,0.02,-0.86,0.049953,0.7396,0.05
2412,-10.5,1000000.0,6.0,0.05,0.12,0.02,-0.86,0.045335,0.7396,0.05
2412,-10.0,1000000.0,6.0,0.05,0.12,0.02,-0.8453,0.04323,0.714532,0.05
2412,-9.5,1000000.0,6.0,0.05,0.12,0.02,-0.79046,0.038499,0.624827,0.05
2412,-9.0,1000000.0,6.0,0.05,0.12,0.02,-0.73563,0.0346,0.541151,0.05
2412,-8.5,1000000.0,6.0,0.05,0.12,0.02,-0.6808,0.029619,0.463489,0.05
2412,-8.0,1000000.0,6.0,0.05,0.12,0.02,-0.62597,0.026549,0.391838,0.05
2412,-7.5,1000000.0,6.0,0.05,0.12,0.02,-0.57114,0.024471,0.326201,0.05
2412,-7.0,1000000.0,6.0,0.05,0.12,0.02,-0.51631,0.020834,0.266576,0.05
2412,-6.5,1000000.0,6.0,0.05,0.12,0.02,-0.46148,0.018919,0.212964,0.05
2412,-6.0,1000000.0,6.0,0.05,0.12,0.02,-0.40665,0.01649,0.165364,0.05
2412,-5.5,1000000.0,6.0,0.05,0.12,0.02,-0.35182,0.014412,0.123777,0.05
2412,-5.0,1000000.0,6.0,0.05,0.12,0.02,-0.29698,0.013034,0.088197,0.05
2412,-4.5,1000000.0,6.0,0.05,0.12,0.02,-0.24215,0.011617,0.058637,0.05
2412,-4.0,1000000.0,6.0,0.05,0.12,0.02,-0.18732,0.010811,0.035089,0.05
2412,-3.5,1000000.0,6.0,0.05,0.12,0.02,-0.13249,0.009568,0.017554,0.05
2412,-3.0,1000000.0,6.0,0.05,0.12,0.02,-0.07766,0.009316,0.006031,0.05
2412,-2.5,1000000.0,6.0,0.05,0.12,0.02,-0.02283,0.008908,0.000521,0.05
2412,-2.0,1000000.0,6.0,0.05,0.12,0.02,0.032,0.008797,0.001024,0.05
2412,-1.5,1000000.0,6.0,0.05,0.12,0.02,0.08683,0.0093,0.007539,0.05
2412,-1.0,1000000.0,6.0,0.05,0.12,0.02,0.14167,0.009859,0.02007,0.05
2412,-0.5,1000000.0,6.0,0.05,0.12,0.02,0.1965,0.01065,0.038612,0.05
2412,0.0,1000000.0,6.0,0.05,0.12,0.02,0.25133,0.011841,0.063167,0.05
2412,0.5,1000000.0,6.0,0.05,0.12,0.02,0.30616,0.013106,0.093734,0.05
2412,1.0,1000000.0,6.0,0.05,0.12,0.02,0.36099,0.014752,0.130314,0.05
2412,1.5,1000000.0,6.0,0.05,0.12,0.02,0.41582,0.017124,0.172906,0.05
2412,2.0,1000000.0,6.0,0.05,0.12,0.02,0.47065,0.019142,0.221511,0.05
2412,2.5,1000000.0,6.0,0.05,0.12,0.02,0.52548,0.021737,0.276129,0.05
2412,3.0,1000000.0,6.0,0.05,0.12,0.02,0.58031,0.024704,0.33676,0.05
2412,3.5,1000000.0,6.0,0.05,0.12,0.02,0.63515,0.027831,0.403416,0.05
2412,4.0,1000000.0,6.0,0.05,0.12,0.02,0.68998,0.030455,0.476072,0.05
2412,4.5,1000000.0,6.0,0.05,0.12,0.02,0.74481,0.035476,0.554742,0.05
2412,5.0,1000000.0,6.0,0.05,0.12,0.02,0.79964,0.038839,0.639424,0.05
2412,5.5,1000000.0,6.0,0.05,0.12,0.02,0.85447,0.042883,0.730119,0.05
2412,6.0,1000000.0,6.0,0.05,0.12,0.02,0.9093,0.047848,0.826826,0.05
2412,6.5,1000000.0,6.0,0.05,0.12,0.02,0.96413,0.052535,0.929547,0.05
2412,7.0,1000000.0,6.0,0.05,0.12,0.02,1.01896,0.0581,1.038279,0.05
2412,7.5,1000000.0,6.0,0.05,0.12,0.02,1.07379,0.063318,1.153025,0.05
2412,8.0,1000000.0,6.0,0.05,0.12,0.02,1.12863,0.069201,1.273806,0.05
2412,8.5,1000000.0,6.0,0.05,0.12,0.02,1.16,0.07328,1.3456,0.05
2412,9.0,1000000.0,6.0,0.05,0.12,0.02,1.16,0.072777,1.3456,0.05
2412,9.5,1000000.0,6.0,0.05,0.12,0.02,1.16,0.071652,1.3456,0.05
2412,10.0,1000000.0,6.0,0.05,0.12,0.02,1.16,0.070615,1.3456,0.05
2412,10.5,1000000.0,6.0,0.05,0.12,0.02,1.16,0.073622,1.3456,0.05
2412,11.0,1000000.0,6.0,0.05,0.12,0.02,1.16,0.071569,1.3456,0.05
2412,11.5,1000000.0,6.0,0.05,0.12,0.02,1.16,0.071315,1.3456,0.05
2412,12.0,1000000.0,6.0,0.05,0.12,0.02,1.16,0.069954,1.3456,0.05
2412,12.5,1000000.0,6.0,0.05,0.12,0.02,1.16,0.072192,1.3456,0.05
2412,13.0,1000000.0,6.0,0.05,0.12,0.02,1.16,0.071992,1.3456,0.05
2412,13.5,1000000.0,6.0,0.05,0.12,0.02,1.16,0.070216,1.3456,0.05
2412,14.0,1000000.0,6.0,0.05,0.12,0.02,1.16,0.072397,1.3456,0.05
2412,14.5,1000000.0,6.0,0.05,0.12,0.02,1.16,0.071575,1.3456,0.05
2412,15.0,1000000.0,6.0,0.05,0.12,0.02,1.16,0.075768,1.3456,0.05
2412,15.5,1000000.0,6.0,0.05,0.12,0.02,1.16,0.074629,1.3456,0.05
2412,16.0,1000000.0,6.0,0.05,0.12,0.02,1.16,0.082661,1.3456,0.05
2412,16.5,1000000.0,6.0,0.05,0.12,0.02,1.16,0.103849,1.3456,0.05
2412,17.0,1000000.0,6.0,0.05,0.12,0.02,1.16,0.149639,1.3456,0.05
2412,17.5,1000000.0,6.0,0.05,0.12,0.02,1.16,0.187366,1.3456,0.05
2412,18.0,1000000.0,6.0,0.05,0.12,0.02,1.16,0.208158,1.3456,0.05
2412,18.5,1000000.0,6.0,0.05,0.12,0.02,1.16,0.220694,1.3456,0.05
2412,19.0,1000000.0,6.0,0.05,0.12,0.02,1.16,0.216249,1.3456,0.05
2412,19.5,1000000.0,6.0,0.05,0.12,0.02,1.16,0.223613,1.3456,0.05
2412,20.0,1000000.0,6.0,0.05,0.12,0.02,1.16,0.227667,1.3456,0.05
2412,20.5,1000000.0,6.0,0.05,0.12,0.02,1.16,0.223686,1.3456,0.05
2412,21.0,1000000.0,6.0,0.05,0.12,0.02,1.16,0.223941,1.3456,0.05
2412,21.5,1000000.0,6.0,0.05,0.12,0.02,1.16,0.224718,1.3456,0.05
2412,-12.0,1000000.0,6.0,0.1,0.12,0.02,-0.86,0.085598,0.7396,0.1
2412,-11.5,1000000.0,6.0,0.1,0.12,0.02,-0.86,0.062386,0.7396,0.1
2412,-11.0,1000000.0,6.0,0.1,0.12,0.02,-0.86,0.049853,0.7396,0.1
2412,-10.5,1000000.0,6.0,0.1,0.12,0.02,-0.86,0.04591,0.7396,0.1
2412,-10.0,1000000.0,6.0,0.1,0.12,0.02,-0.8453,0.042251,0.714532,0.1
2412,-9.5,1000000.0,6.0,0.1,0.12,0.02,-0.79046,0.038685,0.624827,0.1
2412,-9.0,1000000.0,6.0,0.1,0.12,0.02,-0.73563,0.033697,0.541151,0.1
2412,-8.5,1000000.0,6.0,0.1,0.12,0.02,-0.6808,0.030378,0.463489,0.1
2412,-8.0,1000000.0,6.0,0.1,0.12,0.02,-0.62597,0.025926,0.391838,0.1
2412,-7.5,1000000.0,6.0,0.1,0.12,0.02,-0.57114,0.024253,0.326201,0.1
2412,-7.0,1000000.0,6.0,0.1,0.12,0.02,-0.51631,0.02111,0.266576,0.1
2412,-6.5,1000000.0,6.0,0.1,0.12,0.02,-0.46148,0.019119,0.212964,0.1
2412,-6.0,1000000.0,6.0,0.1,0.12,0.02,-0.40665,0.016675,0.165364,0.1
2412,-5.5,1000000.0,6.0,0.1,0.12,0.02,-0.35182,0.014878,0.123777,0.1
2412,-5.0,1000000.0,6.0,0.1,0.12,0.02,-0.29698,0.012755,0.088197,0.1
2412,-4.5,1000000.0,6.0,0.1,0.12,0.02,-0.24215,0.011762,0.058637,0.1
2412,-4.0,1000000.0,6.0,0.1,0.12,0.02,-0.18732,0.010811,0.035089,0.1
2412,-3.5,1000000.0,6.0,0.1,0.12,0.02,-0.13249,0.009769,0.017554,0.1
2412,-3.0,1000000.0,6.0,0.1,0.12,0.02,-0.07766,0.009227,0.006031,0.1
2412,-2.5,1000000.0,6.0,0.1,0.12,0.02,-0.02283,0.008884,0.000521,0.1
2412,-2.0,1000000.0,6.0,0.1,0.12,0.02,0.032,0.008815,0.001024,0.1
2412,-1.5,1000000.0,6.0,0.1,0.12,0.02,0.08683,0.009295,0.007539,0.1
2412,-1.0,1000000.0,6.0,0.1,0.12,0.02,0.14167,0.009556,0.02007,0.1
2412,-0.5,1000000.0,6.0,0.1,0.12,0.02,0.1965,0.010578,0.038612,0.1
2412,0.0,1000000.0,6.0,0.1,0.12,0.02,0.25133,0.011481,0.063167,0.1
2412,0.5,1000000.0,6.0,0.1,0.12,0.02,0.30616,0.013085,0.093734,0.1
2412,1.0,1000000.0,6.0,0.1,0.12,0.02,0.36099,0.015081,0.130314,0.1
2412,1.5,1000000.0,6.0,0.1,0.12,0.02,0.41582,0.017059,0.172906,0.1
2412,2.0,1000000.0,6.0,0.1,0.12,0.02,0.47065,0.019221,0.221511,0.1
2412,2.5,1000000.0,6.0,0.1,0.12,0.02,0.52548,0.021819,0.276129,0.1
2412,3.0,1000000.0,6.0,0.1,0.12,0.02,0.58031,0.023905,0.33676,0.1
2412,3.5,1000000.0,6.0,0.1,0.12,0.02,0.63515,0.027566,0.403416,0.1
2412,4.0,1000000.0,6.0,0.1,0.12,0.02,0.68998,0.030804,0.476072,0.1
2412,4.5,1000000.0,6.0,0.1,0.12,0.02,0.74481,0.03446,0.554742,0.1
2412,5.0,1000000.0,6.0,0.1,0.12,0.02,0.79964,0.039117,0.639424,0.1
2412,5.5,1000000.0,6.0,0.1,0.12,0.02,0.85447,0.042459,0.730119,0.1
2412,6.0,1000000.0,6.0,0.1,0.12,0.02,0.9093,0.04711,0.826826,0.1
2412,6.5,1000000.0,6.0,0.1,0.12,0.02,0.96413,0.050711,0.929547,0.1
2412,7.0,1000000.0,6.0,0.1,0.12,0.02,1.01896,0.057186,1.038279,0.1
2412,7.5,1000000.0,6.0,0.1,0.12,0.02,1.07379,0.061786,1.153025,0.1
2412,8.0,1000000.0,6.0,0.1,0.12,0.02,1.12863,0.068545,1.273806,0.1
2412,8.5,1000000.0,6.0,0.1,0.12,0.02,1.16,0.0708,1.3456,0.1
2412,9.0,1000000.0,6.0,0.1,0.12,0.02,1.16,0.071938,1.3456,0.1
2412,9.5,1000000.0,6.0,0.1,0.12,0.02,1.16,0.071669,1.3456,0.1
2412,10.0,1000000.0,6.0,0.1,0.12,0.02,1.16,0.073626,1.3456,0.1
2412,10.5,1000000.0,6.0,0.1,0.12,0.02,1.16,0.072361,1.3456,0.1
2412,11.0,1000000.0,6.0,0.1,0.12,0.02,1.16,0.069843,1.3456,0.1
2412,11.5,1000000.0,6.0,0.1,0.12,0.02,1.16,0.070462,1.3456,0.1
2412,12.0,1000000.0,6.0,0.1,0.12,0.02,1.16,0.071885,1.3456,0.1
2412,12.5,1000000.0,6.0,0.1,0.12,0.02,1.16,0.070825,1.3456,0.1
2412,13.0,1000000.0,6.0,0.1,0.12,0.02,1.16,0.068633,1.3456,0.1
2412,13.5,1000000.0,6.0,0.1,0.12,0.02,1.16,0.073303,1.3456,0.1
2412,14.0,1000000.0,6.0,0.1,0.12,0.02,1.16,0.072685,1.3456,0.1
2412,14.5,1000000.0,6.0,0.1,0.12,0.02,1.16,0.072678,1.3456,0.1
2412,15.0,1000000.0,6.0,0.1,0.12,0.02,1.16,0.072165,1.3456,0.1
2412,15.5,1000000.0,6.0,0.1,0.12,0.02,1.16,0.075754,1.3456,0.1
2412,16.0,1000000.0,6.0,0.1,0.12,0.02,1.16,0.082325,1.3456,0.1
2412,16.5,1000000.0,6.0,0.1,0.12,0.02,1.16,0.105553,1.3456,0.1
2412,17.0,1000000.0,6.0,0.1,0.12,0.02,1.16,0.144797,1.3456,0.1
2412,17.5,1000000.0,6.0,0.1,0.12,0.02,1.16,0.192705,1.3456,0.1
2412,18.0,1000000.0,6.0,0.1,0.12,0.02,1.16,0.205489,1.3456,0.1
2412,18.5,1000000.0,6.0,0.1,0.12,0.02,1.16,0.222415,1.3456,0.1
2412,19.0,1000000.0,6.0,0.1,0.12,0.02,1.16,0.22095,1.3456,0.1
2412,19.5,1000000.0,6.0,0.1,0.12,0.02,1.16,0.219909,1.3456,0.1
2412,20.0,1000000.0,6.0,0.1,0.12,0.02,1.16,0.222298,1.3456,0.1
2412,20.5,1000000.0,6.0,0.1,0.12,0.02,1.16,0.224241,1.3456,0.1
2412,21.0,1000000.0,6.0,0.1,0.12,0.02,1.16,0.226366,1.3456,0.1
2412,21.5,1000000.0,6.0,0.1,0.12,0.02,1.16,0.222865,1.3456,0.1
2412,-12.0,1000000.0,6.0,0.2,0.12,0.02,-0.86,0.082343,0.7396,0.2
2412,-11.5,1000000.0,6.0,0.2,0.12,0.02,-0.86,0.061325,0.7396,0.2
2412,-11.0,1000000.0,6.0,0.2,0.12,0.02,-0.86,0.050876,0.7396,0.2
2412,-10.5,1000000.0,6.0,0.2,0.12,0.02,-0.86,0.046212,0.7396,0.2
2412,-10.0,1000000.0,6.0,0.2,0.12,0.02,-0.8453,0.043403,0.714532,0.2
2412,-9.5,1000000.0,6.0,0.2,0.12,0.02,-0.79046,0.038696,0.624827,0.2
2412,-9.0,1000000.0,6.0,0.2,0.12,0.02,-0.73563,0.034572,0.541151,0.2
2412,-8.5,1000000.0,6.0,0.2,0.12,0.02,-0.6808,0.031077,0.463489,0.2
2412,-8.0,1000000.0,6.0,0.2,0.12,0.02,-0.62597,0.026997,0.391838,0.2
2412,-7.5,1000000.0,6.0,0.2,0.12,0.02,-0.57114,0.023618,0.326201,0.2
2412,-7.0,1000000.0,6.0,0.2,0.12,0.02,-0.51631,0.021338,0.266576,0.2
2412,-6.5,1000000.0,6.0,0.2,0.12,0.02,-0.46148,0.018575,0.212964,0.2
2412,-6.0,1000000.0,6.0,0.2,0.12,0.02,-0.40665,0.016315,0.165364,0.2
2412,-5.5,1000000.0,6.0,0.2,0.12,0.02,-0.35182,0.014473,0.123777,0.2
2412,-5.0,1000000.0,6.0,0.2,0.12,0.02,-0.29698,0.013449,0.088197,0.2
2412,-4.5,1000000.0,6.0,0.2,0.12,0.02,-0.24215,0.011606,0.058637,0.2
2412,-4.0,1000000.0,6.0,0.2,0.12,0.02,-0.18732,0.010536,0.035089,0.2
2412,-3.5,1000000.0,6.0,0.2,0.12,0.02,-0.13249,0.009482,0.017554,0.2
2412,-3.0,1000000.0,6.0,0.2,0.12,0.02,-0.07766,0.008867,0.006031,0.2
2412,-2.5,1000000.0,6.0,0.2,0.12,0.02,-0.02283,0.008753,0.000521,0.2
2412,-2.0,1000000.0,6.0,0.2,0.12,0.02,0.032,0.009077,0.001024,0.2
2412,-1.5,1000000.0,6.0,0.2,0.12,0.02,0.08683,0.009236,0.007539,0.2
2412,-1.0,1000000.0,6.0,0.2,0.12,0.02,0.14167,0.009864,0.02007,0.2
2412,-0.5,1000000.0,6.0,0.2,0.12,0.02,0.1965,0.010762,0.038612,0.2
2412,0.0,1000000.0,6.0,0.2,0.12,0.02,0.25133,0.011689,0.063167,0.2
2412,0.5,1000000.0,6.0,0.2,0.12,0.02,0.30616,0.0135,0.093734,0.2
2412,1.0,1000000.0,6.0,0.2,0.12,0.02,0.36099,0.014795,0.130314,0.2
2412,1.5,1000000.0,6.0,0.2,0.12,0.02,0.41582,0.017288,0.172906,0.2
2412,2.0,1000000.0,6.0,0.2,0.12,0.02,0.47065,0.019334,0.221511,0.2
2412,2.5,1000000.0,6.0,0.2,0.12,0.02,0.52548,0.021179,0.276129,0.2
2412,3.0,1000000.0,6.0,0.2,0.12,0.02,0.58031,0.024325,0.33676,0.2
2412,3.5,1000000.0,6.0,0.2,0.12,0.02,0.63515,0.026979,0.403416,0.2
2412,4.0,1000000.0,6.0,0.2,0.12,0.02,0.68998,0.031665,0.476072,0.2
2412,4.5,1000000.0,6.0,0.2,0.12,0.02,0.74481,0.034792,0.554742,0.2
2412,5.0,1000000.0,6.0,0.2,0.12,0.02,0.79964,0.037473,0.639424,0.2
2412,5.5,1000000.0,6.0,0.2,0.12,0.02,0.85447,0.043257,0.730119,0.2
2412,6.0,1000000.0,6.0,0.2,0.12,0.02,0.9093,0.047158,0.826826,0.2
2412,6.5,1000000.0,6.0,0.2,0.12,0.02,0.96413,0.051184,0.929547,0.2
2412,7.0,1000000.0,6.0,0.2,0.12,0.02,1.01896,0.058885,1.038279,0.2
2412,7.5,1000000.0,6.0,0.2,0.12,0.02,1.07379,0.062912,1.153025,0.2
2412,8.0,1000000.0,6.0,0.2,0.12,0.02,1.12863,0.068162,1.273806,0.2
2412,8.5,1000000.0,6.0,0.2,0.12,0.02,1.16,0.071395,1.3456,0.2
2412,9.0,1000000.0,6.0,0.2,0.12,0.02,1.16,0.070195,1.3456,0.2
2412,9.5,1000000.0,6.0,0.2,0.12,0.02,1.16,0.070419,1.3456,0.2
2412,10.0,1000000.0,6.0,0.2,0.12,0.02,1.16,0.073209,1.3456,0.2
2412,10.5,1000000.0,6.0,0.2,0.12,0.02,1.16,0.071314,1.3456,0.2
2412,11.0,1000000.0,6.0,0.2,0.12,0.02,1.16,0.071849,1.3456,0.2
2412,11.5,1000000.0,6.0,0.2,0.12,0.02,1.16,0.069623,1.3456,0.2
2412,12.0,1000000.0,6.0,0.2,0.12,0.02,1.16,0.070405,1.3456,0.2
2412,12.5,1000000.0,6.0,0.2,0.12,0.02,1.16,0.072484,1.3456,0.2
2412,13.0,1000000.0,6.0,0.2,0.12,0.02,1.16,0.072239,1.3456,0.2
2412,13.5,1000000.0,6.0,0.2,0.12,0.02,1.16,0.073738,1.3456,0.2
2412,14.0,1000000.0,6.0,0.2,0.12,0.02,1.16,0.073356,1.3456,0.2
2412,14.5,1000000.0,6.0,0.2,0.12,0.02,1.16,0.071864,1.3456,0.2
2412,15.0,1000000.0,6.0,0.2,0.12,0.02,1.16,0.073346,1.3456,0.2
2412,15.5,1000000.0,6.0,0.2,0.12,0.02,1.16,0.074914,1.3456,0.2
2412,16.0,1000000.0,6.0,0.2,0.12,0.02,1.16,0.085768,1.3456,0.2
2412,16.5,1000000.0,6.0,0.2,0.12,0.02,1.16,0.107044,1.3456,0.2
2412,17.0,1000000.0,6.0,0.2,0.12,0.02,1.16,0.147199,1.3456,0.2
2412,17.5,1000000.0,6.0,0.2,0.12,0.02,1.16,0.188986,1.3456,0.2
2412,18.0,1000000.0,6.0,0.2,0.12,0.02,1.16,0.215007,1.3456,0.2
2412,18.5,1000000.0,6.0,0.2,0.12,0.02,1.16,0.220277,1.3456,0.2
2412,19.0,1000000.0,6.0,0.2,0.12,0.02,1.16,0.225984,1.3456,0.2
2412,19.5,1000000.0,6.0,0.2,0.12,0.02,1.16,0.214246,1.3456,0.2
2412,20.0,1000000.0,6.0,0.2,0.12,0.02,1.16,0.223276,1.3456,0.2
2412,20.5,1000000.0,6.0,0.2,0.12,0.02,1.16,0.220086,1.3456,0.2
2412,21.0,1000000.0,6.0,0.2,0.12,0.02,1.16,0.227662,1.3456,0.2
2412,21.5,1000000.0,6.0,0.2,0.12,0.02,1.16,0.226968,1.3456,0.2
2412,-12.0,1000000.0,6.0,0.3,0.12,0.02,-0.86,0.085858,0.7396,0.3
2412,-11.5,1000000.0,6.0,0.3,0.12,0.02,-0.86,0.064002,0.7396,0.3
